"","predictions"
"3868",269862.734456039
"3869",164317.807436662
"3870",186327.508539577
"3871",281395.195453883
"3872",96889.2399771904
"3873",296891.117627103
"3874",261259.935832286
"3875",210950.262991482
"3876",153738.906338125
"3877",248672.240186756
"3878",322523.712275246
"3879",349413.69610607
"3880",402631.989861536
"3881",302625.114500769
"3882",157938.565497523
"3883",207079.81047551
"3884",92722.4415331605
"3885",238385.472949702
"3886",157290.748380668
"3887",363143.793033942
"3888",285672.046178113
"3889",276768.942991079
"3890",144364.600986544
"3891",470459.635204823
"3892",670555.874654706
"3893",205912.901086503
"3894",236896.989452081
"3895",328381.807547495
"3896",268617.52447203
"3897",107825.805845894
"3898",175334.870602917
"3899",183809.113757682
"3900",209859.365120488
"3901",579041.240602473
"3902",192760.580243401
"3903",118831.556134018
"3904",204602.538647257
"3905",112844.352946065
"3906",207447.649252059
"3907",258177.055632671
"3908",227039.892899483
"3909",111512.260008323
"3910",68369.2251962727
"3911",188537.085170327
"3912",274090.979267281
"3913",123974.491721043
"3914",326482.355054564
"3915",146594.885639405
"3916",293015.011682372
"3917",209620.918383433
"3918",221561.440269372
"3919",370948.79295955
"3920",227182.892362896
"3921",225059.05896147
"3922",415261.6214649
"3923",148749.054595873
"3924",195015.316462641
"3925",89625.7574361026
"3926",213815.23389523
"3927",305488.358271191
"3928",165816.006966232
"3929",122484.349613739
"3930",187529.822602285
"3931",181793.865605092
"3932",329204.61491944
"3933",219840.338310021
"3934",67435.0258307133
"3935",295081.086138221
"3936",302286.327360234
"3937",110854.969746197
"3938",35578.9028265118
"3939",283049.528501616
"3940",204545.536324761
"3941",303598.928169786
"3942",252755.546597107
"3943",350803.528266986
"3944",232951.764606265
"3945",94802.1968807741
"3946",204627.716661979
"3947",95667.4018914061
"3948",255189.567553575
"3949",228582.98998178
"3950",309117.951914199
"3951",256306.498645162
"3952",147584.435922454
"3953",571297.870606706
"3954",225853.188398317
"3955",302822.521045227
"3956",326722.165626623
"3957",268415.163492233
"3958",235242.88171718
"3959",215161.366539867
"3960",325109.143941066
"3961",186724.820500402
"3962",177690.804853415
"3963",76748.9378857651
"3964",217980.722283688
"3965",245341.664494308
"3966",142851.998012584
"3967",284935.990796052
"3968",172628.464294691
"3969",222609.044171945
"3970",118715.633754446
"3971",271235.249789804
"3972",175167.620361595
"3973",316965.009213967
"3974",183729.290100828
"3975",245711.996127395
"3976",103961.102377911
"3977",171207.002565169
"3978",97410.2959886702
"3979",272525.542625389
"3980",105466.905916369
"3981",149867.120287448
"3982",317733.426514894
"3983",140642.783637245
"3984",77188.0084528801
"3985",303389.388345118
"3986",195928.116533999
"3987",146424.695600885
"3988",213860.156097548
"3989",165927.461002647
"3990",258410.558510319
"3991",292059.418152111
"3992",246952.309544801
"3993",139038.198149501
"3994",237062.062826662
"3995",445972.905689246
"3996",184630.189950889
"3997",345389.782186142
"3998",275371.442681507
"3999",394106.239177329
"4000",34229.8966525977
"4001",471046.791693202
"4002",220529.159848581
"4003",54509.6381721454
"4004",148297.02591336
"4005",206814.192881713
"4006",266470.217937583
"4007",101380.436156013
"4008",207588.614417071
"4009",262086.049767378
"4010",113830.195522087
"4011",65208.0912536387
"4012",199364.424312658
"4013",180335.212808024
"4014",228471.169402319
"4015",156418.777485217
"4016",71807.0862397238
"4017",308932.732212631
"4018",235935.365694948
"4019",29538.8898419662
"4020",95235.1244738832
"4021",165951.448415138
"4022",149969.2832077
"4023",272605.57226411
"4024",339476.682907927
"4025",154357.302703324
"4026",294014.034060647
"4027",113241.292793636
"4028",370860.169105241
"4029",190130.646012853
"4030",264337.100969724
"4031",104472.744690889
"4032",287597.056043615
"4033",242654.894766535
"4034",80130.62384256
"4035",312848.298511766
"4036",143452.170628178
"4037",603696.327565791
"4038",362876.955068368
"4039",172502.967174528
"4040",320163.699861594
"4041",342226.747393766
"4042",251454.03665824
"4043",155519.68438847
"4044",315984.163217016
"4045",161692.842050011
"4046",247705.870981968
"4047",242727.675134642
"4048",258727.219684427
"4049",67835.9730083551
"4050",334707.752379795
"4051",136090.189410513
"4052",218720.002413117
"4053",159429.229824104
"4054",208396.084783159
"4055",293491.306128155
"4056",258154.310511508
"4057",223502.111447527
"4058",119922.28171037
"4059",142848.655552995
"4060",95901.1329144928
"4061",306992.503431338
"4062",181942.433416446
"4063",153482.51231086
"4064",133752.697766471
"4065",129380.851327102
"4066",283196.24742996
"4067",241668.368505422
"4068",131182.787925861
"4069",104971.851585916
"4070",297932.440510838
"4071",430027.014936688
"4072",472258.028460506
"4073",249023.856414464
"4074",190511.433408788
"4075",302137.877915144
"4076",3773.7400022768
"4077",180900.938334869
"4078",38635.467205759
"4079",59742.3748084968
"4080",235568.42590124
"4081",140311.887289877
"4082",193950.450483782
"4083",234129.635371158
"4084",261397.965015538
"4085",345028.240537345
"4086",143908.710120837
"4087",246354.29993182
"4088",205720.738112633
"4089",304434.899657476
"4090",136035.120491514
"4091",278419.040768165
"4092",128392.856117126
"4093",192829.219395485
"4094",236451.349061035
"4095",121878.651417554
"4096",292782.890809858
"4097",201517.16087178
"4098",104036.709740108
"4099",106029.192616226
"4100",144931.775914104
"4101",177544.316541952
"4102",54770.0008136134
"4103",186669.826030683
"4104",260847.768299272
"4105",174266.456483552
"4106",251359.013772892
"4107",196784.260933892
"4108",301482.984024217
"4109",191467.844844329
"4110",287609.788188838
"4111",254492.494039009
"4112",286717.195777175
"4113",275448.736213532
"4114",256130.311700548
"4115",258966.844208005
"4116",200537.966739676
"4117",260349.06389637
"4118",236785.33488657
"4119",242782.83071476
"4120",229421.785534561
"4121",249334.722810917
"4122",174939.592992114
"4123",213766.33224913
"4124",276069.477995922
"4125",249011.385802553
"4126",288528.508052514
"4127",146820.216141571
"4128",209651.272777781
"4129",195716.727474776
"4130",255540.943856917
"4131",107852.56815673
"4132",258494.849125599
"4133",138274.399578505
"4134",202234.176176421
"4135",178430.699356886
"4136",116948.156483257
"4137",54268.0831586094
"4138",-221882.567887184
"4139",220801.896805954
"4140",230766.839686795
"4141",166339.834802432
"4142",656688.225305585
"4143",96102.8333326574
"4144",293244.149953311
"4145",138660.997164331
"4146",213808.703593934
"4147",241890.542225777
"4148",218311.651853031
"4149",416036.234156829
"4150",187532.430321023
"4151",81992.0472877558
"4152",208425.926827359
"4153",380279.460827415
"4154",220749.802889846
"4155",67417.1708133436
"4156",331516.037760798
"4157",213758.136609592
"4158",208732.672890137
"4159",115261.044679969
"4160",207005.026264871
"4161",43135.8038399416
"4162",284704.668498666
"4163",148736.302638208
"4164",192696.890682296
"4165",276068.591250979
"4166",254658.838943567
"4167",135895.864020447
"4168",250580.482694862
"4169",157927.538973749
"4170",298848.302628918
"4171",211343.418324271
"4172",208658.674949111
"4173",288192.396314666
"4174",121745.942761568
"4175",186703.037695974
"4176",240457.582835053
"4177",285797.933988135
"4178",215544.299768114
"4179",203787.937627842
"4180",285106.594988315
"4181",162216.347315007
"4182",216448.929373293
"4183",358255.227462876
"4184",317932.26595057
"4185",131023.911408496
"4186",129679.591339764
"4187",416131.641419791
"4188",94711.3480648332
"4189",112720.705644357
"4190",239447.282325945
"4191",236560.589176254
"4192",199470.062331865
"4193",201624.633591714
"4194",216164.664432847
"4195",259891.373700309
"4196",185284.602461676
"4197",248724.786449281
"4198",179094.857587815
"4199",243916.020969134
"4200",194911.859640356
"4201",216034.74190005
"4202",83486.9422108261
"4203",340514.434760716
"4204",102895.53373388
"4205",213439.524860025
"4206",59546.7003363433
"4207",356285.073633958
"4208",224568.861280835
"4209",334714.618765594
"4210",135624.36837306
"4211",208196.959737813
"4212",169882.78337196
"4213",299360.027409319
"4214",238571.425990871
"4215",332366.933249771
"4216",273924.130642387
"4217",187993.990563141
"4218",339640.977326547
"4219",173302.076618198
"4220",110757.215908195
"4221",253356.548562864
"4222",218300.117612444
"4223",137781.781627455
"4224",124786.445250054
"4225",90726.8522143505
"4226",231232.480635876
"4227",190112.59861687
"4228",255313.743865296
"4229",273691.287318174
"4230",252690.476803824
"4231",276409.179474866
"4232",190422.792927756
"4233",113006.32351841
"4234",304538.570992423
"4235",156825.889326867
"4236",152708.705411691
"4237",137208.589105548
"4238",226096.028021783
"4239",130161.18381033
"4240",147976.723005455
"4241",153628.707552195
"4242",211434.209725074
"4243",241337.68446514
"4244",280343.215052846
"4245",119333.385336791
"4246",294206.362346284
"4247",256751.409731113
"4248",224401.695908634
"4249",222532.204805119
"4250",259777.918487205
"4251",80473.6277276453
"4252",236342.064201589
"4253",83424.6400200453
"4254",111479.716707398
"4255",217269.616919459
"4256",138952.784580892
"4257",224931.177164172
"4258",350421.968616359
"4259",111388.343780549
"4260",259851.571808394
"4261",149713.18926665
"4262",150260.704222603
"4263",288124.863333906
"4264",154123.814670787
"4265",102725.025553974
"4266",216760.284835727
"4267",150567.124902984
"4268",285230.932406405
"4269",196129.601269727
"4270",349295.337678994
"4271",55154.9219508488
"4272",119115.918851216
"4273",128888.107538605
"4274",278061.716234066
"4275",64879.1437023158
"4276",227054.212070322
"4277",78577.5087812164
"4278",298717.226196328
"4279",160235.854297236
"4280",153723.172291903
"4281",332520.157695729
"4282",332073.406410539
"4283",195626.76327551
"4284",396271.266115001
"4285",471267.948894874
"4286",38494.4927380909
"4287",374231.855440051
"4288",307509.250029807
"4289",284426.894228892
"4290",306202.200665057
"4291",382638.995149821
"4292",264864.706640599
"4293",350985.505823644
"4294",180849.856780103
"4295",238196.790311775
"4296",217860.935247942
"4297",222964.134492867
"4298",103065.99417592
"4299",281992.581116088
"4300",75476.7322488955
"4301",232562.574303728
"4302",294028.223316706
"4303",170206.746889656
"4304",207035.001434578
"4305",141268.250750878
"4306",129795.444236581
"4307",288558.501834988
"4308",252484.472223839
"4309",279217.752582117
"4310",376828.94301117
"4311",269041.61490162
"4312",123138.134943511
"4313",244457.666891399
"4314",247161.513842186
"4315",150612.23623077
"4316",221884.986535619
"4317",125674.072575971
"4318",173661.329306442
"4319",351368.547849471
"4320",283464.750651864
"4321",356430.189603597
"4322",213838.349504043
"4323",296407.889630733
"4324",337263.126836359
"4325",81639.7153891674
"4326",280663.25664715
"4327",333725.930447103
"4328",232611.470964348
"4329",201706.70559427
"4330",162889.105134413
"4331",82160.5207562594
"4332",242492.863018281
"4333",87578.1781706543
"4334",307799.390422978
"4335",199885.635725316
"4336",27430.3113334884
"4337",59302.4176389041
"4338",98157.2897911798
"4339",145420.703047413
"4340",183105.513830332
"4341",291501.329381161
"4342",163343.498225554
"4343",162567.122279896
"4344",184502.500956048
"4345",156556.874983567
"4346",87511.1383999511
"4347",261740.498403701
"4348",188034.467170973
"4349",185101.885143204
"4350",242966.226861474
"4351",222641.801974559
"4352",315825.647572868
"4353",283552.584564678
"4354",158435.065426626
"4355",195381.236134694
"4356",128391.174483308
"4357",135352.138203596
"4358",58849.3993276287
"4359",62498.3856744973
"4360",168813.614862511
"4361",231578.236727721
"4362",241280.134423643
"4363",235315.806029352
"4364",206800.713982069
"4365",46574.5171378085
"4366",96310.9595405443
"4367",163407.33109247
"4368",213161.164910391
"4369",147961.952311742
"4370",167569.797258218
"4371",370198.62558008
"4372",317166.318614718
"4373",320322.432881363
"4374",146673.421211624
"4375",155183.812109634
"4376",126105.433142782
"4377",227452.208251872
"4378",111828.092662366
"4379",361336.504292671
"4380",147121.873078718
"4381",115628.491690175
"4382",241139.122941674
"4383",76490.6389042901
"4384",318322.949502325
"4385",249535.281777726
"4386",175513.122299731
"4387",84496.7798198752
"4388",219877.959952692
"4389",312982.592520896
"4390",226739.099424436
"4391",261049.383074661
"4392",242810.191353844
"4393",83688.3130774736
"4394",350592.489943518
"4395",39101.8985389301
"4396",168997.220054292
"4397",132855.62622559
"4398",191799.667804055
"4399",273308.012828147
"4400",171613.373633755
"4401",248330.241246174
"4402",179974.833732814
"4403",231873.675970723
"4404",85074.9529257969
"4405",281739.719532544
"4406",92129.3162970283
"4407",105532.789466177
"4408",212021.026436833
"4409",242388.584163317
"4410",180299.837055688
"4411",255939.768769365
"4412",240299.003972843
"4413",369895.930653976
"4414",214041.351844971
"4415",142888.938354249
"4416",244932.783614884
"4417",309909.908750749
"4418",216960.548377848
"4419",146468.174640041
"4420",300232.051577508
"4421",264589.562070681
"4422",175768.409470295
"4423",258978.45023714
"4424",355847.26449108
"4425",187940.680868782
"4426",164834.124355403
"4427",218034.440894878
"4428",99951.9450136032
"4429",108918.363033918
"4430",165706.473635474
"4431",320241.681861646
"4432",46087.8898539608
"4433",70789.5723756065
"4434",123671.382175116
"4435",206213.66363206
"4436",231121.936684525
"4437",70403.5369733588
"4438",106674.313332665
"4439",104462.193483481
"4440",166165.286722194
"4441",114849.470562741
"4442",248543.136794652
"4443",298303.275569425
"4444",195475.985499915
"4445",212569.401114842
"4446",272094.040058882
"4447",370302.207430163
"4448",146667.269658123
"4449",244733.290303506
"4450",495846.406942811
"4451",348567.558096316
"4452",231183.34513419
"4453",118603.745190515
"4454",11626.6857874273
"4455",274254.280892961
"4456",269403.420200291
"4457",285411.560513089
"4458",338954.651082942
"4459",228387.213275011
"4460",141458.734793394
"4461",297873.20926768
"4462",165349.742372943
"4463",365247.829436924
"4464",236046.711436995
"4465",167267.77506216
"4466",98776.4391390114
"4467",203962.120998408
"4468",273561.075136204
"4469",15256.9578110936
"4470",299493.689502773
"4471",270059.528443235
"4472",149934.802747424
"4473",235479.473681174
"4474",165124.180820675
"4475",265090.259341616
"4476",208346.618432009
"4477",217468.655457713
"4478",131908.886087364
"4479",663913.749403779
"4480",264896.849679914
"4481",301609.298109467
"4482",282217.972588645
"4483",165947.603303144
"4484",243604.629243755
"4485",187755.196838286
"4486",59126.1424346179
"4487",273920.615864608
"4488",236583.974580661
"4489",173176.811896284
"4490",304540.346913517
"4491",155981.108996205
"4492",250168.866749223
"4493",92693.5391500935
"4494",235814.592249413
"4495",288541.359690121
"4496",117869.519533932
"4497",65968.7686287537
"4498",133952.570823035
"4499",137165.177182142
"4500",168680.070622201
"4501",32648.5282333266
"4502",204844.641232733
"4503",230046.956000533
"4504",117069.636269182
"4505",190212.397066379
"4506",123983.38649041
"4507",220129.566036895
"4508",188041.72142616
"4509",89317.3284443059
"4510",320583.243638858
"4511",229421.51640089
"4512",606776.347266402
"4513",147691.670286938
"4514",149963.510264228
"4515",286925.144643692
"4516",279096.572669012
"4517",412446.813268944
"4518",281827.901600821
"4519",340564.456409771
"4520",95316.7897031606
"4521",-27713.8683303168
"4522",342930.724423797
"4523",243443.610955543
"4524",128359.17933323
"4525",21484.5634793205
"4526",119834.036526161
"4527",230581.164649685
"4528",80325.9917291774
"4529",243844.039780946
"4530",448370.467961426
"4531",133752.532855401
"4532",252779.424408322
"4533",163056.987126285
"4534",295942.347406313
"4535",148139.427948527
"4536",82689.6415004026
"4537",269271.560235682
"4538",269488.877121028
"4539",281852.561387728
"4540",204960.912952154
"4541",197421.465529262
"4542",201097.110709725
"4543",240580.612481929
"4544",174274.157564021
"4545",150502.065687905
"4546",227785.550404719
"4547",206816.686757806
"4548",36321.523552087
"4549",107469.555762472
"4550",106438.794729077
"4551",271709.871898537
"4552",93255.295126297
"4553",216461.711278532
"4554",131323.525564352
"4555",174242.081565664
"4556",133133.987988931
"4557",447248.878838703
"4558",230890.457337747
"4559",228455.273852746
"4560",196102.772288706
"4561",160276.549989105
"4562",219195.163186862
"4563",187121.297633796
"4564",370524.941287034
"4565",239588.144003638
"4566",255821.802654349
"4567",141264.823604282
"4568",245254.228147319
"4569",281995.278323556
"4570",127052.559765077
"4571",86751.0291629746
"4572",195565.351401763
"4573",106535.355125945
"4574",206066.022018139
"4575",197609.666679203
"4576",142340.063421943
"4577",325415.702131889
"4578",115888.305700188
"4579",168471.778788325
"4580",450953.696221962
"4581",399583.645839507
"4582",355629.220992523
"4583",272148.020018798
"4584",221470.408095716
"4585",239861.329729855
"4586",153602.980491408
"4587",224375.315055893
"4588",284517.649477304
"4589",157438.182471827
"4590",249130.189514951
"4591",146376.844046595
"4592",150030.30481695
"4593",87334.6952386692
"4594",280661.328978092
"4595",148904.757557139
"4596",198174.066440678
"4597",140498.154996186
"4598",370922.790317331
"4599",258573.400060919
"4600",153538.15813233
"4601",182975.017344406
"4602",51714.692738223
"4603",268973.387980716
"4604",167995.817191164
"4605",163985.010846483
"4606",283306.30311843
"4607",205118.452521127
"4608",208643.456328961
"4609",196166.627704174
"4610",213797.79219283
"4611",170639.946272132
"4612",312076.233785847
"4613",219189.437999364
"4614",353367.143670217
"4615",199855.889081515
"4616",303577.170510518
"4617",308788.873492405
"4618",158423.854077822
"4619",149589.172082029
"4620",64803.3091579132
"4621",193896.271374874
"4622",80809.9798752699
"4623",308538.06767528
"4624",266166.088396962
"4625",97209.3785738432
"4626",278371.296666654
"4627",288029.129788606
"4628",172404.709930759
"4629",202932.685929649
"4630",317596.044707672
"4631",251371.936299885
"4632",102286.25179611
"4633",215240.415859631
"4634",287424.261187994
"4635",145435.173399474
"4636",123846.537853332
"4637",236169.997634025
"4638",136877.182554009
"4639",265494.069553248
"4640",243473.373281327
"4641",136991.228172784
"4642",127032.655359256
"4643",208899.238426136
"4644",362710.989484223
"4645",260098.702152844
"4646",246344.297687622
"4647",196093.733810638
"4648",295270.455271272
"4649",279768.212431541
"4650",168593.010660303
"4651",340225.107618364
"4652",272318.122597887
"4653",262586.609939957
"4654",350974.663362501
"4655",136481.435543619
"4656",311516.683316005
"4657",233275.943890901
"4658",199629.794810592
"4659",52390.5209636556
"4660",81248.2029775535
"4661",197148.977248668
"4662",171328.941044306
"4663",188699.287618754
"4664",260667.352630956
"4665",33764.7994997039
"4666",340456.505447511
"4667",138325.013354406
"4668",310725.377588449
"4669",134368.875424391
"4670",164698.685204148
"4671",199908.305265001
"4672",236623.000009544
"4673",264133.69319333
"4674",223161.120367625
"4675",482840.960647209
"4676",226254.774137986
"4677",97952.5839678276
"4678",201826.873382034
"4679",281524.429994225
"4680",103449.378928937
"4681",111165.048173212
"4682",209132.263773843
"4683",139352.95982919
"4684",127342.022149711
"4685",250483.34010969
"4686",195515.108763036
"4687",347847.214435297
"4688",376694.733033748
"4689",293800.930931242
"4690",231961.526524624
"4691",371229.784472206
"4692",207374.038858672
"4693",210477.836826011
"4694",275277.208146601
"4695",257871.878929464
"4696",219013.425444468
"4697",1494.35609889716
"4698",244067.338145174
"4699",178543.726523917
"4700",369805.474356079
"4701",153109.877598737
"4702",304833.441369195
"4703",130987.190889129
"4704",291382.306622647
"4705",169839.977122575
"4706",224131.197402615
"4707",55693.3434620771
"4708",249962.958175304
"4709",347572.43696927
"4710",147832.812359942
"4711",307892.825639964
"4712",231347.202233726
"4713",257538.167282256
"4714",284662.911947512
"4715",140728.53277452
"4716",341068.0949895
"4717",383112.8684181
"4718",251108.951924741
"4719",220872.40308416
"4720",245045.101268316
"4721",43920.2894171975
"4722",193955.548798997
"4723",253631.846301544
"4724",222876.207363181
"4725",428901.492642651
"4726",246367.342959304
"4727",55719.5346929801
"4728",230456.710788877
"4729",230123.20766874
"4730",130598.5114428
"4731",287385.322898659
"4732",362381.898250221
"4733",213919.859742654
"4734",62625.095394837
"4735",310988.442355059
"4736",422298.3615147
"4737",125943.729466319
"4738",254018.75780904
"4739",183629.689128896
"4740",283169.705741041
"4741",250967.319667207
"4742",164470.161945053
"4743",295009.373691546
"4744",276503.78803376
"4745",147634.440690258
"4746",235929.791277393
"4747",327400.42611544
"4748",256107.474635763
"4749",128482.354915078
"4750",361833.504090275
"4751",162656.755094231
"4752",217799.048009706
"4753",23082.0365652454
"4754",142725.116803929
"4755",233798.837215402
"4756",210198.797582773
"4757",267936.870152732
"4758",148101.066690665
"4759",186582.99547094
"4760",154610.737801037
"4761",231221.445606121
"4762",62084.1031398004
"4763",254841.921760641
"4764",100637.319759857
"4765",277468.017799612
"4766",103251.212968334
"4767",103956.634385797
"4768",169626.292538648
"4769",258051.582561644
"4770",127934.439347543
"4771",278503.691658954
"4772",277294.582500321
"4773",307136.479848788
"4774",125855.755728581
"4775",249556.513292223
"4776",273810.862713588
"4777",148496.454785209
"4778",208003.952716698
"4779",70274.0822016679
"4780",244610.645567269
"4781",128630.117447057
"4782",111135.938309279
"4783",287953.978401034
"4784",155143.321249745
"4785",175378.53849359
"4786",187803.781639765
"4787",168724.554839254
"4788",333433.400990353
"4789",173050.096159326
"4790",288396.954943882
"4791",223139.923940589
"4792",166707.550529491
"4793",234258.4752611
"4794",238307.24872963
"4795",126024.103024081
"4796",272145.023316247
"4797",171036.655457964
"4798",305954.760540769
"4799",133156.282098339
"4800",94200.4808624824
"4801",222303.982567219
"4802",268113.808767107
"4803",256031.041913846
"4804",254772.966994566
"4805",315047.192729556
"4806",77479.1120173789
"4807",309908.78209639
"4808",202572.811765576
"4809",33510.40453382
"4810",243804.63611389
"4811",159127.760642916
"4812",220165.360644577
"4813",178494.543542382
"4814",17087.2366800912
"4815",140053.134913871
"4816",177793.721708837
"4817",153109.497437329
"4818",91460.7239533323
"4819",213585.92889219
"4820",40953.3551926159
"4821",391833.341906273
"4822",194491.875176106
"4823",399316.931942649
"4824",94286.5559760804
"4825",257630.613884683
"4826",160275.776868495
"4827",304622.551822925
"4828",219385.565389676
"4829",245954.276171576
"4830",142674.013289333
"4831",42898.8855341272
"4832",155670.692868057
"4833",137921.391452045
"4834",199131.071643046
"4835",245890.247538208
"4836",199510.260043775
"4837",191472.76640741
"4838",164411.791086412
"4839",349334.363619256
"4840",199248.627294082
"4841",120464.831240201
"4842",216654.851053394
"4843",241453.337224808
"4844",165201.681404219
"4845",257142.563105692
"4846",497226.47540803
"4847",146245.899946219
"4848",203663.320098979
"4849",321652.8932625
"4850",137069.435945574
"4851",95934.1752201838
"4852",43751.9419405137
"4853",226992.816124531
"4854",135199.171285763
"4855",261096.229749997
"4856",58132.0334765322
"4857",46240.682391631
"4858",82549.087913652
"4859",122342.190629424
"4860",259237.651372864
"4861",184853.687150454
"4862",97947.526417363
"4863",198843.241653497
"4864",275944.473241576
"4865",272965.341371494
"4866",204960.47419883
"4867",101029.732352876
"4868",116939.233736449
"4869",183935.059537475
"4870",284076.839912426
"4871",60331.4398664922
"4872",179880.724737627
"4873",213609.650257025
"4874",71435.7187020809
"4875",365877.046618716
"4876",217366.548368763
"4877",153056.812224253
"4878",438112.738488742
"4879",293325.800125594
"4880",189073.409016178
"4881",68144.127629104
"4882",145171.976022046
"4883",179922.639610084
"4884",212557.520787439
"4885",163177.863352978
"4886",275927.114391797
"4887",196310.209187888
"4888",259384.085545763
"4889",260678.490030569
"4890",171258.06094505
"4891",114142.048640735
"4892",194193.102796586
"4893",348688.293073269
"4894",277479.358252824
"4895",53869.3288694013
"4896",141672.616522171
"4897",260454.910154714
"4898",342793.918302568
"4899",255316.790285739
"4900",185078.965824042
"4901",167821.219653194
"4902",330898.047813063
"4903",152651.820119542
"4904",284773.319657079
"4905",140846.664813356
"4906",85150.0126674906
"4907",136699.091697319
"4908",98429.806542248
"4909",65534.2389045119
"4910",274760.944040444
"4911",168467.432350993
"4912",273859.074792831
"4913",324372.648067569
"4914",154448.275959148
"4915",313688.932687832
"4916",314371.90604784
"4917",148533.478896784
"4918",120556.06669053
"4919",149902.534318225
"4920",247069.999359248
"4921",133783.688559732
"4922",231478.162924425
"4923",46224.7547848607
"4924",207558.136106508
"4925",179353.117782698
"4926",207972.337175476
"4927",132875.430877241
"4928",126107.255989288
"4929",133564.168393371
"4930",44493.3681507089
"4931",81007.4500761453
"4932",347704.171107848
"4933",226301.946208869
"4934",301735.411389157
"4935",72455.6677994297
"4936",90244.814136005
"4937",206669.930377535
"4938",261872.526715177
"4939",132050.847859957
"4940",154696.867180099
"4941",126393.828495001
"4942",118569.17321037
"4943",139609.127467878
"4944",178540.963028018
"4945",287017.717923947
"4946",303579.239297724
"4947",219536.414565357
"4948",130070.100807692
"4949",79178.1557821915
"4950",131972.94171968
"4951",333953.675641442
"4952",175553.31087813
"4953",190194.000970001
"4954",130644.536545073
"4955",440231.76732411
"4956",186092.627358904
"4957",257021.243468509
"4958",126247.539181116
"4959",146612.262007198
"4960",161924.810555051
"4961",194775.627368224
"4962",119633.44404146
"4963",146697.945252849
"4964",403533.746150492
"4965",158648.216192571
"4966",296824.099169173
"4967",138142.788561942
"4968",-11309.6824002477
"4969",219521.844044909
"4970",146900.48320477
"4971",214413.78812169
"4972",280755.311058859
"4973",153790.066787036
"4974",194818.922214516
"4975",453606.089695569
"4976",167174.94596456
"4977",154409.208100168
"4978",129392.590920927
"4979",84318.9251017154
"4980",257984.108815738
"4981",213516.79943703
"4982",203732.907783895
"4983",111906.502985639
"4984",92175.606569961
"4985",211954.013757494
"4986",140390.177570775
"4987",220531.578366739
"4988",187075.254916932
"4989",311230.534660293
"4990",155395.808250957
"4991",222627.188292138
"4992",295506.012502369
"4993",501969.669023227
"4994",194100.055895403
"4995",133670.336848833
"4996",287397.790510101
"4997",256351.822204439
"4998",283582.234713045
"4999",220222.167843036
"5000",198439.857816767
"5001",537369.534363546
"5002",133841.512469914
"5003",203508.625266219
"5004",309267.387463608
"5005",336955.68138201
"5006",230122.557025997
"5007",274948.801778741
"5008",94766.2171820897
"5009",97343.908048832
"5010",340452.182844043
"5011",171572.421139885
"5012",196350.691040635
"5013",74344.3061804129
"5014",185571.447806739
"5015",280052.986405845
"5016",218097.040123676
"5017",183432.178331446
"5018",292912.687203578
"5019",174565.968564364
"5020",161036.324273912
"5021",88924.924773994
"5022",417909.46434203
"5023",252918.236143535
"5024",129833.770508338
"5025",291888.004581169
"5026",288277.241290789
"5027",260064.139474903
"5028",207056.801562334
"5029",214935.865319081
"5030",285097.16098729
"5031",192240.952963869
"5032",128496.25524774
"5033",140872.651875609
"5034",352632.477518646
"5035",285075.193353165
"5036",244131.277933826
"5037",340852.44396884
"5038",166989.222785073
"5039",169773.780423168
"5040",86125.6514693673
"5041",304207.714552785
"5042",25476.1020139366
"5043",255383.929530789
"5044",300247.762402989
"5045",267354.004496343
"5046",169515.366885734
"5047",229403.07817531
"5048",59705.884266345
"5049",350863.37384756
"5050",210858.923047716
"5051",246902.442899531
"5052",198035.74647206
"5053",249322.171768925
"5054",306555.269464856
"5055",359215.045050299
"5056",113733.359067491
"5057",102481.556142293
"5058",182352.038413694
"5059",197797.519764873
"5060",170001.119935842
"5061",63264.7331521562
"5062",195498.233390124
"5063",474659.289788028
"5064",116700.417858835
"5065",232320.145630678
"5066",85994.9686835939
"5067",201716.968673009
"5068",236951.910151558
"5069",192304.783980988
"5070",671947.444177614
"5071",207941.630371484
"5072",309102.03539611
"5073",181610.36441208
"5074",88725.3662315801
"5075",400900.718408493
"5076",242988.624780106
"5077",189791.600365976
"5078",240960.750412751
"5079",124874.512781402
"5080",231668.560972619
"5081",140394.396410236
"5082",238814.8538418
"5083",54759.0467845174
"5084",244105.758047136
"5085",288999.144485021
"5086",276347.627797694
"5087",-21708.5865278114
"5088",88111.2828973865
"5089",54995.4432210801
"5090",122004.12871638
"5091",223417.533583547
"5092",294325.71216012
"5093",162816.367530351
"5094",155448.75000042
"5095",251889.967255133
"5096",255762.401367542
"5097",223993.68712246
"5098",134985.634691847
"5099",280286.05356954
"5100",303275.119389202
"5101",342045.708500517
"5102",297357.191881871
"5103",129829.553897893
"5104",130040.900123219
"5105",282025.692238163
"5106",105911.012078657
"5107",112434.237137551
"5108",78372.6905322725
"5109",146262.018105101
"5110",277686.252491521
"5111",304211.972349665
"5112",229511.776490749
"5113",104398.870455204
"5114",290742.430010961
"5115",224807.421118506
"5116",455718.230768754
"5117",281787.506077198
"5118",310906.373703542
"5119",183961.57838115
"5120",136788.203357004
"5121",296241.004095103
"5122",146575.51895371
"5123",223813.680309529
"5124",165507.665286576
"5125",317920.714709001
"5126",230976.567989934
"5127",296436.78528422
